"Student_ID","Major_Category","Year_of_Study","Pre_Semester_GPA","Weekly_GenAI_Hours","Primary_Use_Case","Prompt_Engineering_Skill","Tool_Diversity","Paid_Subscription","Traditional_Study_Hours","Perceived_AI_Dependency","Institutional_Policy","Anxiety_Level_During_Exams","Post_Semester_GPA","Skill_Retention_Score","Burnout_Risk_Level"
147247,"Medical","Junior",3.645,0.49,"Summarizing_Reading","Beginner",2,"TRUE",7.28,1,"Actively_Encouraged",5,3.61,66.96,"Low"
133193,"Humanities","Junior",3.349,5.69,"Ideation","Beginner",3,"TRUE",10.07,5,"Allowed_With_Citation",3,3.983,75.97,"Medium"
110678,"Business","Freshman",3.674,4.95,"Ideation","Intermediate",3,"FALSE",7.26,6,"Allowed_With_Citation",4,3.504,52.82,"Low"
103112,"STEM","Sophomore",1.536,21.81,"Summarizing_Reading","Advanced",4,"TRUE",12.32,6,"Allowed_With_Citation",3,1.809,62.7,"High"
121476,"Business","Junior",3.726,4.01,"Ideation","Advanced",4,"FALSE",16.63,1,"Strict_Ban",4,3.792,79.87,"Medium"
115770,"STEM","Junior",3.298,1.03,"Ideation","Advanced",3,"FALSE",13.29,4,"Actively_Encouraged",5,3.58,70.1,"Medium"
109048,"Business","Freshman",3.895,10.79,"Direct_Answer_Generation","Beginner",2,"FALSE",11.19,6,"Actively_Encouraged",8,4,72.38,"Medium"
133231,"STEM","Freshman",3.396,1.02,"Ideation","Advanced",4,"TRUE",9.58,4,"Strict_Ban",5,3.618,77.09,"Low"
142156,"Business","Freshman",3.51,25.03,"Ideation","Beginner",1,"TRUE",6.43,4,"Allowed_With_Citation",3,3.74,82.2,"High"
110428,"Arts","Graduate",2.606,5.26,"Copywriting/Drafting","Beginner",3,"TRUE",5.69,4,"Allowed_With_Citation",1,2.602,81.37,"High"
102186,"MEDICAL","Freshman",3.101,1.87,"Summarizing_Reading","Beginner",3,"FALSE",8.69,5,"Allowed_With_Citation",3,3.035,70.04,"Medium"
141687,"Medical","Senior",2.985,13.19,"Ideation","Beginner",1,"FALSE",13.33,2,"Allowed_With_Citation",3,3.204,70.34,"Medium"
147379,"STEM","Sophomore",3.869,32.1,"Copywriting/Drafting","Advanced",3,"FALSE",4.47,7,"Allowed_With_Citation",2,4,81.67,"High"
142734,"STEM","Junior",3.232,11.71,"Summarizing_Reading","Beginner",2,"TRUE",13.74,3,"Actively_Encouraged",4,3.592,75.13,"Medium"
109386,"Medical","Graduate",3.277,4.1,"Ideation","Advanced",3,"TRUE",11.48,5,"Actively_Encouraged",6,3.388,100,"Medium"
136358,"Arts","Sophomore",3.641,0.91,"Debugging/Troubleshooting","Intermediate",1,"TRUE",14.62,4,"Actively_Encouraged",4,3.915,69.9,"Medium"
129342,"Medical","Sophomore",3.592,1.7,"Direct_Answer_Generation","INTERMEDIATE",3,"FALSE",16.5,2,"Allowed_With_Citation",3,3.776,79.8,"Low"
148462,"STEM","Sophomore",3.675,29.19,"Summarizing_Reading","Advanced",3,"TRUE",12.94,8,"Strict_Ban",10,3.646,81.56,"High"
147897,"Business","Junior",2.958,3.18,"Direct_Answer_Generation","Advanced",4,"FALSE",11.34,4,"Allowed_With_Citation",2,3.226,85.92,"Low"
142996,"Humanities","Freshman",3.169,6.23,"Copywriting/Drafting",NA,3,"FALSE",16.17,2,"Allowed_With_Citation",2,3.465,83.86,"Low"
109626,"Humanities","Senior",2.696,17.92,"Copywriting/Drafting","Advanced",3,"TRUE",19.77,6,"Strict_Ban",8,2.674,89.32,"High"
101025,"Medical","Senior",3.078,5.75,"Copywriting/Drafting","Intermediate",4,"FALSE",19.45,4,"Strict_Ban",4,3.545,60.21,"Medium"
144067,"STEM","Sophomore",3.63,1.6,"Direct_Answer_Generation","Beginner",1,"FALSE",8.67,3,"Allowed_With_Citation",4,3.798,59.05,"High"
100977,"Business","Junior",3.642,11.79,"Debugging/Troubleshooting","Beginner",3,"FALSE",17.78,5,"Allowed_With_Citation",8,3.713,78.9,"High"
104258,"Humanities","Sophomore",2.732,15.94,"Copywriting/Drafting","Beginner",3,"FALSE",4.93,4,"Allowed_With_Citation",4,2.865,41.78,"High"
142419,"STEM","Junior",3.006,95,"Debugging/Troubleshooting","Intermediate",3,"FALSE",21.2,2,"Allowed_With_Citation",3,3.176,70.08,"Medium"
140638,"STEM","Junior",3.581,23.87,"Summarizing_Reading","Advanced",5,"TRUE",10.76,3,"Allowed_With_Citation",1,3.871,84.72,"High"
140459,"Humanities","Freshman",2.578,4.69,"Debugging/Troubleshooting","Beginner",2,"FALSE",15.52,2,"Actively_Encouraged",4,2.782,69.63,"High"
136399,"Business","Senior",3.311,0,"Ideation","Advanced",4,"FALSE",3.6,10,"Allowed_With_Citation",6,3.552,70.97,"Low"
129997,"Business","Sophomore",3.121,0.3,"Copywriting/Drafting","Advanced",4,"FALSE",2.94,4,"Allowed_With_Citation",6,3.223,81.12,"Low"
120813,"STEM","Junior",3.013,8.58,"Ideation","Beginner",2,"FALSE",10.07,1,"Strict_Ban",4,3.26,55.36,"Low"
133626,"Medical","Junior",3.214,11.29,"Summarizing_Reading","Beginner",1,"FALSE",15.44,4,"Actively_Encouraged",4,3.436,58.71,"Medium"
100098,"Humanities","Graduate",2.292,3.02,"Copywriting/Drafting","Beginner",2,"FALSE",9.14,2,"Allowed_With_Citation",3,2.918,66.73,"Medium"
134259,"Humanities","Graduate",3.619,6.28,"Copywriting/Drafting","Intermediate",1,"FALSE",6.09,5,"Allowed_With_Citation",3,3.928,80.72,"High"
100799,"Business","Freshman",3.355,1.53,"Ideation","Advanced",3,"FALSE",15.78,5,"Strict_Ban",6,3.372,100,"Medium"
104426,"Humanities","Junior",2.739,7.05,"Debugging/Troubleshooting","Intermediate",4,"FALSE",4.43,4,"Actively_Encouraged",5,2.853,76.08,"High"
131374,"STEM","Graduate",2.621,14.69,"Debugging/Troubleshooting","Advanced",4,"FALSE",5.73,2,"Allowed_With_Citation",7,3.026,100,"High"
118203,"Medical","Sophomore",2.96,17.55,"Copywriting/Drafting","Beginner",1,"FALSE",16.91,7,"Allowed_With_Citation",4,3.361,69.39,"High"
114311,"STEM","Graduate",3.302,16.92,"Debugging/Troubleshooting","Intermediate",2,"TRUE",12.79,5,"Allowed_With_Citation",3,3.561,100,"High"
147885,"Business","Sophomore",3.156,1.9,"Direct_Answer_Generation","Advanced",3,"FALSE",20.52,5,"Allowed_With_Citation",8,3.558,91.25,"Medium"
107350,"Medical","Junior",2.711,2.16,"Summarizing_Reading","Intermediate",2,"TRUE",14.44,4,"Allowed_With_Citation",4,3.123,74.41,"Low"
118169,"STEM","Sophomore",3.406,1.29,"Direct_Answer_Generation","Advanced",5,"FALSE",16.62,3,"Allowed_With_Citation",8,3.611,84.58,"Low"
140641,"STEM","Sophomore",3.044,35.6,"Debugging/Troubleshooting","Intermediate",2,"FALSE",10.17,9,"Allowed_With_Citation",6,3.116,67.15,"High"
120334,"Humanities","Sophomore",3.479,0.58,"Copywriting/Drafting","Intermediate",2,"FALSE",15.25,4,"Allowed_With_Citation",7,3.669,93.89,"Medium"
119803,"Humanities","Freshman",3.431,3.99,"Copywriting/Drafting","Intermediate",1,"FALSE",8.79,3,"Actively_Encouraged",7,3.661,94,"Low"
104804,"STEM","Junior",2.95,5.63,"Debugging/Troubleshooting","Beginner",3,"FALSE",1,4,"Allowed_With_Citation",5,3.024,47.49,"High"
104477,"Humanities","Junior",3.294,5.47,"Direct_Answer_Generation","Beginner",2,"FALSE",15.06,6,"Strict_Ban",4,3.504,69.47,"Medium"
141532,"Business","Freshman",2.78,4.53,"Summarizing_Reading","Advanced",5,"FALSE",4.61,1,"Actively_Encouraged",1,2.733,82.67,"Medium"
149053,"STEM","Junior",2.705,0.03,"Direct_Answer_Generation","Advanced",5,"FALSE",5.31,3,"Allowed_With_Citation",8,2.812,75.53,"Medium"
129440,"Humanities","Junior",3.993,2.01,"Copywriting/Drafting","Advanced",3,"TRUE",11.45,3,"Strict_Ban",2,4,90.38,"Low"
106366,"Business","Sophomore",3.394,2.3,"Ideation","Beginner",3,"FALSE",6.69,1,"Allowed_With_Citation",2,3.418,57.09,"Low"
115372,"Business","Sophomore",3.609,1.03,"Copywriting/Drafting","Beginner",2,"FALSE",12.09,1,"Strict_Ban",3,3.868,55.75,"Medium"
118246,"Business","Graduate",2.147,0,"Ideation","Beginner",2,"TRUE",5.35,1,"Allowed_With_Citation",6,2.421,75.45,"High"
101750,"STEM","Junior",3.429,4.53,"Summarizing_Reading","Beginner",3,"FALSE",14.5,3,"Allowed_With_Citation",4,3.848,58.84,"Low"
134585,"STEM","Sophomore",3.767,8.39,"Ideation","Beginner",3,"TRUE",12.44,6,"Allowed_With_Citation",6,4,54.01,"Medium"
119394,"Business","Sophomore",3.544,11.6,"Ideation","Intermediate",2,"TRUE",9.98,4,"Allowed_With_Citation",5,3.921,71.12,"Low"
104262,"Medical","Senior",3.565,1.71,"Debugging/Troubleshooting","Advanced",5,"TRUE",12.64,3,"Actively_Encouraged",4,3.549,83.34,"Low"
144063,"Business","Freshman",3.787,1.43,"Ideation","Advanced",3,"FALSE",6.23,4,"Actively_Encouraged",4,3.808,55.93,"Medium"
114138,"STEM","Freshman",3.557,1.79,"Direct_Answer_Generation","Advanced",3,"FALSE",16.32,4,"Strict_Ban",5,3.787,100,"Medium"
116440,"Humanities","Senior",2.484,15.83,"Direct_Answer_Generation","Intermediate",2,"TRUE",9.88,5,"Strict_Ban",4,2.346,64.56,"High"
123973,"STEM","Sophomore",2.062,40,"Direct_Answer_Generation","Advanced",4,"TRUE",12.71,7,"Allowed_With_Citation",8,1.751,42.61,"High"
119694,"Humanities","Sophomore",3.344,24.67,"Copywriting/Drafting","Beginner",3,"FALSE",18.38,8,"Allowed_With_Citation",5,3.566,50.64,"High"
137906,"Humanities","Junior",2.387,0,"Copywriting/Drafting","Advanced",4,"FALSE",13.77,10,"Strict_Ban",5,2.689,86.39,"Medium"
119397,"Arts","Freshman",2.96,2.81,"Ideation","Intermediate",2,"TRUE",9.47,3,"Allowed_With_Citation",3,3.185,67.7,"Medium"
128110,"STEM","Sophomore",3.85,19.09,"Debugging/Troubleshooting","Intermediate",3,"FALSE",2.82,6,"Strict_Ban",7,3.91,91.65,"High"
128832,"Humanities","Sophomore",3.016,13.05,"Ideation","Intermediate",4,"TRUE",7.71,3,"Allowed_With_Citation",2,3.113,88.41,"Medium"
131825,"Arts","Junior",3.033,10.69,"Copywriting/Drafting","Intermediate",2,"TRUE",14.7,4,"Strict_Ban",8,3.16,79.36,"High"
102217,"Arts","Sophomore",3.298,2.06,"Summarizing_Reading","Intermediate",4,"FALSE",19.86,3,"Actively_Encouraged",1,3.69,77.61,"Low"
108902,"Medical","Junior",3.35,2.62,"Ideation","Intermediate",3,"FALSE",4.9,3,"Allowed_With_Citation",5,3.309,61.13,"Low"
118971,"Business","Freshman",3.765,3.86,"Summarizing_Reading","Beginner",1,"TRUE",12.18,4,"Allowed_With_Citation",5,3.796,86.21,"Medium"
113386,"Humanities","Sophomore",3.619,5.5,"Debugging/Troubleshooting","Advanced",4,"TRUE",15.11,2,"Allowed_With_Citation",2,4,80.79,"Medium"
138097,"Business","Junior",3.474,14.49,"Debugging/Troubleshooting","Intermediate",3,"TRUE",17.88,7,"Allowed_With_Citation",3,4,70.55,"High"
117858,"Business","Graduate",NA,7.64,"Summarizing_Reading","Intermediate",2,"TRUE",1,3,"Allowed_With_Citation",4,3.516,58.38,"High"
129416,"Business","Junior",3.811,1.12,"Ideation","Beginner",3,"FALSE",7.93,3,"Strict_Ban",1,4,71.69,"Low"
135422,"Business","Freshman",3.404,2.12,"Debugging/Troubleshooting","Intermediate",1,"FALSE",14.56,1,"Allowed_With_Citation",3,3.491,90.85,"Low"
131063,"Humanities","Graduate",3.236,4.24,"Copywriting/Drafting","Intermediate",3,"FALSE",10.38,3,"Actively_Encouraged",3,3.673,71.63,"Low"
119591,"Arts","Graduate",3.791,1.96,"Copywriting/Drafting","Beginner",2,"FALSE",17.92,1,"Allowed_With_Citation",1,4,81.63,"Medium"
127967,"Business","Junior",2.94,11.18,"Direct_Answer_Generation","Beginner",1,"False",1,5,"Actively_Encouraged",4,3.168,78.25,"High"
123729,"Humanities","Freshman",3.278,1.09,"Copywriting/Drafting","Advanced",4,"FALSE",6.59,5,"Actively_Encouraged",7,3.28,77.1,"Medium"
101917,"Medical","Junior",2.178,5.84,"Copywriting/Drafting","Intermediate",3,"FALSE",13.42,4,"Allowed_With_Citation",6,2.366,53.39,"Medium"
127273,"Medical","Graduate",3.698,25.32,"Summarizing_Reading","Beginner",3,"FALSE",16.85,7,"Actively_Encouraged",7,4,84.21,"High"
117903,"Medical","Freshman",3.302,27.8,"Summarizing_Reading","Beginner",2,"FALSE",8.44,4,"Strict_Ban",7,3.244,69.2,"High"
105844,"STEM","Sophomore",3.253,4.12,"Ideation","Advanced",3,"FALSE",10.84,1,"Actively_Encouraged",7,3.517,100,"Low"
106132,"Arts","Sophomore",3.019,2.93,"Copywriting/Drafting","Beginner",1,"FALSE",10.6,1,"Strict_Ban",4,3.025,72.89,"Medium"
123863,"Business","Freshman",3.196,1.78,"Summarizing_Reading","Beginner",1,"TRUE",8.78,5,"Strict_Ban",8,3.252,78.61,"Low"
115774,"Medical","Freshman",NA,10.1,"Summarizing_Reading","Beginner",2,"False",12.98,6,"Allowed_With_Citation",2,3.02,85.32,"Low"
106597,"STEM","Freshman",3.137,4.46,"Debugging/Troubleshooting","Advanced",3,"TRUE",3.9,4,"Allowed_With_Citation",6,3.548,90.59,"Low"
107888,"Humanities","Sophomore",3.438,19.21,"Debugging/Troubleshooting","Intermediate",3,"TRUE",9.2,2,"Actively_Encouraged",2,3.421,77.17,"High"
128508,"STEM","Junior",3.18,4.44,"Ideation","Advanced",5,"TRUE",7.01,5,"Actively_Encouraged",6,3.378,64.78,"Low"
116038,"Arts","Freshman",3.1,3.97,"Copywriting/Drafting","Beginner",3,"FALSE",9.36,6,"Actively_Encouraged",6,2.962,56.01,"Medium"
113580,"Business","Freshman",3.928,16.19,"Ideation","Intermediate",3,"TRUE",14.1,3,"Actively_Encouraged",5,4,63.75,"Low"
116153,"Business","Senior",2.898,4.16,"Ideation","Advanced",3,"TRUE",11.97,1,"Strict_Ban",1,2.983,72.58,"Medium"
131568,"Business","Freshman",3.417,20.02,"Debugging/Troubleshooting","Advanced",3,"TRUE",18.23,2,"Allowed_With_Citation",6,4,77.92,"High"
108174,"STEM","Freshman",3.059,28.07,"Debugging/Troubleshooting","Advanced",3,"TRUE",15.36,7,"Actively_Encouraged",5,3.709,62.77,"Medium"
118083,"Business","Senior",3.339,18.13,"Ideation","Intermediate",2,"FALSE",2.01,7,"Actively_Encouraged",7,3.532,77.42,"Medium"
144819,"Humanities","Senior",3.578,34,"Copywriting/Drafting","Beginner",3,"TRUE",7.47,8,"Allowed_With_Citation",2,3.85,54.62,"High"
113213,"STEM","Freshman",3.737,2.61,"Summarizing_Reading","Advanced",3,"TRUE",12.24,4,"Actively_Encouraged",4,4,91.46,"Low"
131892,"Business","Junior",1.2,16.39,"Direct_Answer_Generation","advanced",5,"TRUE",7.46,5,"Actively_Encouraged",7,4,77.26,"High"
146634,"Humanities","Freshman",3.241,0.96,"Summarizing_Reading","Intermediate",2,"FALSE",15.82,1,"Strict_Ban",4,3.398,81.45,"Low"
134839,"Business","Freshman",3.076,1.22,"Direct_Answer_Generation","Intermediate",2,"FALSE",1,1,"Strict_Ban",5,2.835,93.23,"Low"
111634,"Medical","Sophomore",3.916,1.99,"Summarizing_Reading","Intermediate",3,"TRUE",22.26,1,"Actively_Encouraged",3,4,70.56,"Low"
120920,"STEM","Senior",3.651,8.35,"Debugging/Troubleshooting","Advanced",3,"FALSE",18.56,2,"Allowed_With_Citation",3,4,90.61,"High"
143274,"Business","1",3.57,4.85,"Summarizing_Reading","Intermediate",4,"FALSE",4.92,3,"Allowed_With_Citation",5,3.198,66.62,"Low"
102460,"Humanities","Freshman",2.465,1.82,"Ideation","Intermediate",3,"FALSE",17.18,2,"Allowed_With_Citation",2,2.724,80.89,"Medium"
106475,"Business","Graduate",2.814,4.94,"Debugging/Troubleshooting","Advanced",5,"TRUE",12.72,3,"Allowed_With_Citation",3,3.448,70.65,"Medium"
102318,"Humanities","Junior",2.996,3.63,"Ideation","Beginner",3,"TRUE",17.87,5,"Allowed_With_Citation",2,3.297,76.59,"High"
104186,"Business","Junior",3.332,5.12,"Ideation","Intermediate",1,"FALSE",14,3,"Allowed_With_Citation",7,3.735,53.88,"High"
109485,"Medical","Sophomore",2.234,15.59,"Summarizing_Reading","Beginner",1,"TRUE",17.92,5,"Actively_Encouraged",4,2.651,59.78,"High"
117351,"Arts","Junior",2.461,2.41,"Copywriting/Drafting","Intermediate",5,"FALSE",11.97,2,"Actively_Encouraged",5,2.591,58.01,"Low"
100580,"STEM","Freshman",2.694,9.82,"Copywriting/Drafting","Advanced",3,"TRUE",19.53,3,"Allowed_With_Citation",4,3.067,61.9,"Medium"
128581,"STEM","Sophomore",2.923,19.43,"Debugging/Troubleshooting","Intermediate",3,"TRUE",8.24,6,"Allowed_With_Citation",5,3.11,77.71,"Medium"
102412,"STEM","Senior",3.745,2.39,"Debugging/Troubleshooting","Advanced",5,"TRUE",11.23,4,"Allowed_With_Citation",6,4,86.11,"Medium"
106714,"Arts","Junior",2.757,31.36,"Direct_Answer_Generation","Beginner",3,"TRUE",6.51,7,"Allowed_With_Citation",9,2.26,33.07,"High"
113949,"Business","Freshman",3.9,4.12,"Ideation","Advanced",3,"FALSE",13.63,3,"Actively_Encouraged",8,4,100,"Low"
120460,"Humanities","Junior",2.5,1.13,"Copywriting/Drafting","Beginner",2,"FALSE",7.42,4,"Strict_Ban",3,3.041,60.86,"Medium"
106174,"Arts","Freshman",3.631,1.85,"Summarizing_Reading","Intermediate",5,"TRUE",16.14,1,"Actively_Encouraged",2,3.658,77.87,"Low"
147850,"Business","Sophomore",3.258,17.52,"Ideation","Intermediate",3,"FALSE",20.36,5,"Actively_Encouraged",8,3.512,82.33,"Medium"
101338,"Business","Graduate",3.521,0.95,"Ideation","Intermediate",2,"FALSE",14.67,3,"Allowed_With_Citation",3,3.544,72.4,"High"
133706,"Business","Sophomore",NA,0.37,"Summarizing_Reading","Beginner",2,"FALSE",17.95,5,"Strict_Ban",6,3.365,80.12,"Medium"
100703,"Humanities","Senior",3.412,0.52,"Copywriting/Drafting","Beginner",3,"FALSE",8.11,1,"Allowed_With_Citation",2,3.726,58.6,"Low"
140569,"Business","Senior",2.756,0.34,"Debugging/Troubleshooting","Beginner",3,"FALSE",5.32,1,"Strict_Ban",3,3.134,96.43,"Medium"
124304,"STEM","Sophomore",3.712,1.83,"Copywriting/Drafting","Beginner",2,"FALSE",10.17,4,"Strict_Ban",5,3.879,69.99,"Medium"
101878,"Business","Junior",2.951,7.42,"Ideation","Beginner",3,"TRUE",7.84,1,"Strict_Ban",3,3.018,70.12,"High"
127645,"STEM","Senior",3.593,7.33,"Debugging/Troubleshooting","Intermediate",3,"FALSE",12.45,4,"Strict_Ban",1,3.945,85.26,"High"
124713,"Business","Graduate",3.038,3.43,"Debugging/Troubleshooting","Beginner",2,"FALSE",8.33,4,"Actively_Encouraged",2,3.315,62.72,"Medium"
140698,"Medical","Sophomore",3.818,4.63,"Summarizing_Reading","Intermediate",5,"FALSE",17.36,3,"Actively_Encouraged",1,4,66.6,"Low"
127485,"Arts","Freshman",3.209,5.17,"Copywriting/Drafting","Intermediate",2,"FALSE",15.48,1,"Allowed_With_Citation",4,3.38,80.81,"Medium"
134784,"STEM","Graduate",2.631,7.96,"Debugging/Troubleshooting","Advanced",5,"TRUE",19.43,4,"Strict_Ban",2,3.106,95.4,"Medium"
109761,"Medical","Senior",2.942,5.18,"Summarizing_Reading","Beginner",3,"TRUE",19.83,4,"Allowed_With_Citation",4,3.336,71.78,"Medium"
103683,"Arts","Senior",3.859,11.62,"Debugging/Troubleshooting","Beginner",3,"TRUE",1,4,"Strict_Ban",4,3.68,81.29,"High"
144128,"Arts","Sophomore",2.078,NA,"Copywriting/Drafting","Advanced",3,"FALSE",3.35,2,"Strict_Ban",4,2.349,83.69,"Medium"
143647,"Humanities","Graduate",2.17,4.45,"Copywriting/Drafting","Advanced",4,"TRUE",8.21,4,"Allowed_With_Citation",7,2.353,100,"Medium"
121206,"STEM","Graduate",3.257,2.4,"Copywriting/Drafting","Beginner",3,"FALSE",9.95,2,"Actively_Encouraged",4,3.574,94.35,"Medium"
116770,"Business","Junior",2.383,15.51,"Ideation","Intermediate",3,"TRUE",6.3,4,"Actively_Encouraged",4,2.523,68.98,"High"
107590,"STEM","Freshman",2.828,0.16,"Copywriting/Drafting","Advanced",3,"FALSE",NA,3,"Allowed_With_Citation",1,2.967,82.22,"Low"
131464,"Business","Senior",2.673,4.2,"Ideation","Beginner",1,"TRUE",12.24,3,"Actively_Encouraged",5,2.972,68,"Medium"
126499,"Arts","Junior",NA,2.12,"Ideation","Beginner",2,"FALSE",25.57,2,"Allowed_With_Citation",5,3.666,60.4,"Medium"
132332,"Arts","Freshman",2.831,0.7,"Copywriting/Drafting","Beginner",2,"TRUE",10.6,2,"Strict_Ban",4,2.857,68.27,"Low"
144015,"STEM","Senior",3.274,13.58,"Copywriting/Drafting","Beginner",1,"FALSE",11.68,6,"Actively_Encouraged",4,3.504,65.76,"Medium"
116853,"Business","Sophomore",2.147,3.47,"Ideation","Beginner",1,"FALSE",17.72,2,"Allowed_With_Citation",5,2.617,98.76,"Medium"
130765,"Arts","Senior",2.731,10.11,"Summarizing_Reading","Beginner",3,"TRUE",8.85,6,"Actively_Encouraged",4,3.005,49.81,"Medium"
102739,"Medical","Freshman",3.367,2.59,"Summarizing_Reading","Intermediate",2,"TRUE",24.55,4,"Allowed_With_Citation",3,3.857,69.32,"Low"
113211,"Business","Senior",3.866,0.12,"Summarizing_Reading","Intermediate",2,"TRUE",1.61,2,"Actively_Encouraged",1,3.998,75.73,"Low"
135285,"Arts","Junior",3.124,10.24,"Direct_Answer_Generation","Intermediate",4,"TRUE",15.88,3,"Allowed_With_Citation",4,3.529,84.51,"High"
133445,"Business","Senior",3.737,7,"Ideation","Beginner",1,"TRUE",17.29,4,"Actively_Encouraged",7,4,59.36,"Medium"
134030,"Medical","Freshman",3.023,34.39,"Ideation","Intermediate",4,"FALSE",14.74,10,"Allowed_With_Citation",8,3.39,46.24,"High"
133432,"Arts","Junior",2.146,2.41,"Ideation","Beginner",1,"FALSE",3.51,2,"Actively_Encouraged",1,2.257,60.99,"Medium"
130935,"Humanities","Freshman",3.14,3.91,"Debugging/Troubleshooting","Intermediate",4,"FALSE",15.48,4,"Allowed_With_Citation",5,3.022,70.91,"Low"
122844,"Arts","Junior",3.429,13.85,"Ideation",NA,2,"FALSE",9.08,3,"Allowed_With_Citation",2,3.556,98.68,"Medium"
133276,"Business","Freshman",2.984,2.15,"Summarizing_Reading","Beginner",2,"FALSE",12.56,2,"Allowed_With_Citation",4,3.114,63.81,"Medium"
147262,"STEM","Graduate",3.446,4.35,"Debugging/Troubleshooting","Intermediate",2,"FALSE",10.23,2,"Actively_Encouraged",5,3.655,89.6,"Medium"
125945,"Business","Junior",3.254,0,"Direct_Answer_Generation","Intermediate",5,"TRUE",19.41,2,"Allowed_With_Citation",7,3.751,71.55,"Medium"
110077,"STEM","Sophomore",2.271,33.98,"Summarizing_Reading","Int",4,"FALSE",8.63,9,"Actively_Encouraged",3,2.326,74.72,"High"
101304,"Business","Senior",2.821,5.72,"Copywriting/Drafting","Intermediate",5,"TRUE",20.78,4,"Actively_Encouraged",5,3.032,82.16,"Low"
117492,"STEM","Senior",3.552,9.41,"Debugging/Troubleshooting","Beginner",3,"FALSE",13.56,3,"Allowed_With_Citation",8,4,100,"Low"
134713,"Arts","Sophomore",3.748,13.15,"Debugging/Troubleshooting","Advanced",4,"TRUE",12.25,6,"Strict_Ban",9,3.993,99.1,"Low"
142338,"STEM","Junior",3.618,0.61,"Debugging/Troubleshooting","Beginner",2,"FALSE",7.65,2,"Actively_Encouraged",5,3.844,65.41,"Medium"
148088,"STEM","Senior",2.933,4.65,"Copywriting/Drafting","Advanced",3,"FALSE",15.64,1,"Allowed_With_Citation",3,3.44,85.35,"Low"
145944,"STEM","Freshman",3.225,0.7,"Debugging/Troubleshooting","Beginner",2,"TRUE",17.39,1,"Actively_Encouraged",3,3.545,77.93,"Low"
100052,"Arts","Senior",2.433,11.16,"Debugging/Troubleshooting","Beginner",2,"TRUE",12.82,6,"Actively_Encouraged",5,2.903,69.95,"High"
103290,"STEM","Senior",3.637,17.92,"Copywriting/Drafting","Beginner",3,"FALSE",13.68,3,"Allowed_With_Citation",4,3.99,85.29,"Medium"
132113,"Business","Junior",2.974,6.42,"Ideation","Beginner",2,"TRUE",5.15,4,"Allowed_With_Citation",5,3.384,86.94,"Low"
120046,"Arts","Junior",3.38,6.29,"Debugging/Troubleshooting","Beginner",2,"TRUE",11.13,4,"Allowed_With_Citation",3,3.515,67.07,"Medium"
114338,"Medical","Senior",3.356,1.33,"Summarizing_Reading","Intermediate",3,"FALSE",11.32,3,"Actively_Encouraged",5,3.689,69.75,"Medium"
128271,"STEM","Graduate",3.53,29.71,"Copywriting/Drafting","Advanced",5,"TRUE",2.67,5,"Allowed_With_Citation",7,3.85,66.22,"High"
139379,"Humanities","Sophomore",2.477,11.84,"Copywriting/Drafting","Beginner",3,"TRUE",12.77,5,"Allowed_With_Citation",6,2.326,65.71,"Medium"
